Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
08/03/2023,3,3,4,1588,4017,0,0.108612,0.054306,0.301550678
08/03/2023,3,3,5,1589,3980,0,0.1154538,0.0577269,0.145362544
08/03/2023,3,3,6,1590,3946,0,0.1373715,0.06868575,0.360036004
08/03/2023,3,3,7,1591,3977,349.349,0.1547955,0.07739775,0.360036004
08/03/2023,3,3,8,1592,3968,4206.76,0.1699812,0.0849906,0.319411729
08/03/2023,3,3,9,1593,3959,8124.24,0.1594917,0.07974585,0.219299219
08/03/2023,3,3,10,1594,3975,10879.8,0.149706,0.074853,0.227602637
08/03/2023,3,3,11,1595,2820,12479.4,0.1410705,0.07053525,0.199363744
08/03/2023,3,3,12,1596,3973,13026.2,0.1342179,0.06710895,0.322681189
08/03/2023,3,3,13,1597,3949,12559.7,0.1324539,0.06622695,0.158091345
08/03/2023,3,3,14,1598,3974,8756.42,0.134208,0.067104,0.241951862
08/03/2023,3,3,15,1599,3012,5572.78,0.1377747,0.06888735,0.254607008
08/03/2023,3,3,16,1600,2434,4675.79,0.1410705,0.07053525,0.360036004
08/03/2023,3,3,17,1601,2454,702.742,0.1494144,0.0747072,0.224190966
08/03/2023,3,3,18,1602,2416,0,0.1418256,0.0709128,0.166658374
08/03/2023,3,3,19,1603,1127,0,0.1660212,0.0830106,0.313577998
08/03/2023,3,3,20,1604,1363,0,0.1347012,0.0673506,0.360036004
08/03/2023,3,3,21,1605,1274,0,0.1314666,0.0657333,0.171547067
08/03/2023,3,3,22,1606,1352,0,0.125793,0.0628965,0.215572547
09/03/2023,3,3,23,1607,1387,0,0.1161999,0.05809995,0.228477049
09/03/2023,3,4,0,1608,1351,0,0.1150326,0.0575163,0.360036004
09/03/2023,3,4,1,1609,1401,0,0.1127349,0.05636745,0.318442376
09/03/2023,3,4,2,1610,1149,0,0.1114398,0.0557199,0.104598182
09/03/2023,3,4,3,1611,1028,0,0.1102356,0.0551178,0.351690891
09/03/2023,3,4,4,1612,1039,0,0.1106298,0.0553149,0.360036004
09/03/2023,3,4,5,1613,993,0,0.1134027,0.05670135,0.243868226
09/03/2023,3,4,6,1614,882,0,0.1318833,0.06594165,0.263528003
09/03/2023,3,4,7,1615,892,0,0.1474092,0.0737046,0.275008364
09/03/2023,3,4,8,1616,850,4524.05,0.1563147,0.07815735,0.328555749
09/03/2023,3,4,9,1617,832,8406.12,0.14832,0.07416,0.205418829
09/03/2023,3,4,10,1618,835,11091.7,0.1399095,0.06995475,0.341429696
09/03/2023,3,4,11,1619,897,12650.6,0.1295352,0.0647676,0.302206714
09/03/2023,3,4,12,1620,861,13193.7,0.1198908,0.0599454,0.221712168
09/03/2023,3,4,13,1621,924,12684.1,0.114435,0.0572175,0.308749517
09/03/2023,3,4,14,1622,878,3372.64,0.1141821,0.05709105,0.150848124
09/03/2023,3,4,15,1623,817,2463.5,0.1144656,0.0572328,0.243918853
09/03/2023,3,4,16,1624,881,922.963,0.1160748,0.0580374,0.360036004
09/03/2023,3,4,17,1625,897,38.7703,0.1295253,0.06476265,0.181235642
09/03/2023,3,4,18,1626,827,0,0.1295352,0.0647676,0.33943544
09/03/2023,3,4,19,1627,871,0,0.1422468,0.0711234,0.132717501
09/03/2023,3,4,20,1628,888,0,0.1324908,0.0662454,0.262048049
09/03/2023,3,4,21,1629,881,0,0.1226736,0.0613368,0.195466628
09/03/2023,3,4,22,1630,876,0,0.1192329,0.05961645,0.31555727
10/03/2023,3,4,23,1631,855,0,0.1102554,0.0551277,0.158593095
10/03/2023,3,5,0,1632,876,0,0.1043388,0.0521694,0.178602326
10/03/2023,3,5,1,1633,1115,0,0.1020978,0.0510489,0.203523016
10/03/2023,3,5,2,1634,1073,0,0.1004553,0.05022765,0.215597319
10/03/2023,3,5,3,1635,1138,0,0.1002321,0.05011605,0.244946337
10/03/2023,3,5,4,1636,1115,0,0.100485,0.0502425,0.360036004
10/03/2023,3,5,5,1637,1059,0,0.1064781,0.05323905,0.239584016
10/03/2023,3,5,6,1638,1195.9975,0,0.1154529,0.05772645,0.179354144
10/03/2023,3,5,7,1639,1248.9975,0,0.1345383,0.06726915,0.252630433
10/03/2023,3,5,8,1640,1209.9975,171.167,0.1384623,0.06923115,0.14684363
10/03/2023,3,5,9,1641,1064,416.492,0.1345176,0.0672588,0.204286938
10/03/2023,3,5,10,1642,1087,1042.18,0.1298637,0.06493185,0.251388525
10/03/2023,3,5,11,1643,1078,1400.97,0.1229265,0.06146325,0.338371642
10/03/2023,3,5,12,1644,927,2320.68,0.1145205,0.05726025,0.266038805
10/03/2023,3,5,13,1645,922,2180.18,0.1114578,0.0557289,0.360036004
10/03/2023,3,5,14,1646,872,1862.01,0.1129176,0.0564588,0.310630388
10/03/2023,3,5,15,1647,848,1163.22,0.1108899,0.05544495,0.188766521
10/03/2023,3,5,16,1648,902,592.724,0.1116504,0.0558252,0.266092701
10/03/2023,3,5,17,1649,902,0,0.1236366,0.0618183,0.272899637
10/03/2023,3,5,18,1650,884,0,0.1325304,0.0662652,0.246859232
10/03/2023,3,5,19,1651,870,0,0.1265976,0.0632988,0.24874265
10/03/2023,3,5,20,1652,886,0,0.1116702,0.0558351,0.337119462
10/03/2023,3,5,21,1653,929,0,0.1088109,0.05440545,0.353674306
10/03/2023,3,5,22,1654,852,0,0.1013976,0.0506988,0.131544932
11/03/2023,3,5,23,1655,885,0,0.095283,0.0476415,0.341409709
11/03/2023,3,6,0,1656,889,0,0.0937503,0.04687515,0.308429494
11/03/2023,3,6,1,1657,882,0,0.0922257,0.04611285,0.163172133
11/03/2023,3,6,2,1658,902,0,0.0917487,0.04587435,0.240815291
11/03/2023,3,6,3,1659,986,0,0.0915048,0.0457524,0.215166771
11/03/2023,3,6,4,1660,1096.145,0,0.0935874,0.0467937,0.338657583
11/03/2023,3,6,5,1661,1107.145,0,0.099441,0.0497205,0.349151171
11/03/2023,3,6,6,1662,1037.145,0,0.1059354,0.0529677,0.10051161
11/03/2023,3,6,7,1663,1139.145,0,0.1118808,0.0559404,0.162593632
11/03/2023,3,6,8,1664,1002,41.3524,0.1126836,0.0563418,0.105990731
11/03/2023,3,6,9,1665,1099,1833.22,0.1080999,0.05404995,0.252488901
11/03/2023,3,6,10,1666,873,3971.37,0.0970731,0.04853655,0.27167276
11/03/2023,3,6,11,1667,905,2032.8,0.0907218,0.0453609,0.224518867
11/03/2023,3,6,12,1668,854,1778.78,0.0862911,0.04314555,0.218279657
11/03/2023,3,6,13,1669,3503,2193.06,0.0849897,0.04249485,0.332980716
11/03/2023,3,6,14,1670,3455,1773.78,0.0859554,0.0429777,0.119909183
11/03/2023,3,6,15,1671,4974,1187.94,0.0912195,0.04560975,0.317634144
11/03/2023,3,6,16,1672,5000,585.347,0.0996138,0.0498069,0.140454658
11/03/2023,3,6,17,1673,4938,56.1341,0.1081809,0.05409045,0.244137601
11/03/2023,3,6,18,1674,4965,0,0.1130184,0.0565092,0.318619009
11/03/2023,3,6,19,1675,4965,0,0.1122264,0.0561132,0.184125619
11/03/2023,3,6,20,1676,5088,0,0.1077543,0.05387715,0.103100669
11/03/2023,3,6,21,1677,5155,0,0.105102,0.052551,0.186331988
11/03/2023,3,6,22,1678,5088,0,0.1028358,0.0514179,0.100858469
12/03/2023,3,6,23,1679,5117,0,0.1015551,0.05077755,0.168231902
12/03/2023,3,0,0,1680,5151,0,0.105813,0.0529065,0.360036004
12/03/2023,3,0,1,1681,4097,0,0.1019403,0.05097015,0.194313047
12/03/2023,3,0,2,1682,5083,0,0.0996732,0.0498366,0.111847508
12/03/2023,3,0,3,1683,5126,0,0.0946719,0.04733595,0.360036004
12/03/2023,3,0,4,1684,5052,0,0.0933606,0.0466803,0.143592113
12/03/2023,3,0,5,1685,4380,0,0.0936045,0.04680225,0.126281927
12/03/2023,3,0,6,1686,4082.3025,0,0.0935334,0.0467667,0.101681037
12/03/2023,3,0,7,1687,4089.3025,0,0.0932283,0.04661415,0.251816031
12/03/2023,3,0,8,1688,4033.3025,1251.1,0.094509,0.0472545,0.291279879
12/03/2023,3,0,9,1689,1456.3025,893.757,0.0963594,0.0481797,0.174182518
12/03/2023,3,0,10,1690,1642.3025,6473.42,0.0961254,0.0480627,0.184010703
12/03/2023,3,0,11,1691,1665.3025,10104.9,0.0920997,0.04604985,0.226444166
12/03/2023,3,0,12,1692,1382,13332.2,0.0870372,0.0435186,0.217113183
12/03/2023,3,0,13,1693,1344,9961.77,0.0855027,0.04275135,0.2657088
12/03/2023,3,0,14,1694,1489,11260.7,0.0829107,0.04145535,0.360036004
12/03/2023,3,0,15,1695,1643,6898.39,0.084384,0.042192,0.296558515
12/03/2023,3,0,16,1696,1659,2334.48,0.090819,0.0454095,0.360036004
12/03/2023,3,0,17,1697,1722,55.6525,0.1025811,0.05129055,0.15720286
12/03/2023,3,0,18,1698,1698,0,0.1112724,0.0556362,0.131463371
12/03/2023,3,0,19,1699,1715,0,0.1130517,0.05652585,0.153772352
12/03/2023,3,0,20,1700,1753,0,0.1076022,0.0538011,0.297959322
12/03/2023,3,0,21,1701,1737,0,0.1031193,0.05155965,0.360036004
12/03/2023,3,0,22,1702,1715,0,0.0964404,0.0482202,0.282163279
13/03/2023,3,0,23,1703,1739,0,0.087597,0.0437985,0.159612377
13/03/2023,3,1,0,1704,1671,0,0.0826254,0.0413127,0.109764765
13/03/2023,3,1,1,1705,1716,0,0.0829305,0.04146525,0.102945273
13/03/2023,3,1,2,1706,1664,0,0.0830322,0.0415161,0.283348471
13/03/2023,3,1,3,1707,1713,0,0.0830322,0.0415161,0.189499232
13/03/2023,3,1,4,1708,1355,0,0.0830529,0.04152645,0.110063811
13/03/2023,3,1,5,1709,1312,0,0.0830727,0.04153635,0.311795092
13/03/2023,3,1,6,1710,1332,0,0.0857466,0.0428733,0.197101458
13/03/2023,3,1,7,1711,1364,1116.91,0.0881046,0.0440523,0.337730292
13/03/2023,3,1,8,1712,1413,43.397,0.0926595,0.04632975,0.132769231
13/03/2023,3,1,9,1713,1557,693.881,0.093015,0.0465075,0.111286768
13/03/2023,3,1,10,1714,1564,2852.18,0.0914391,0.04571955,0.29881709
13/03/2023,3,1,11,1715,1546,6015.49,0.0918252,0.0459126,0.167392561
13/03/2023,3,1,12,1716,1539,3436.84,0.0919377,0.04596885,0.222260125
13/03/2023,3,1,13,1717,1526,6827.28,0.0917136,0.0458568,0.340525552
13/03/2023,3,1,14,1718,1511,3721.97,0.0911241,0.04556205,0.100085417
13/03/2023,3,1,15,1719,1482,2508.57,0.0900774,0.0450387,0.160348584
13/03/2023,3,1,16,1720,1537,309.146,0.0894771,0.04473855,0.158053377
13/03/2023,3,1,17,1721,1428,34.956,0.0879021,0.04395105,0.240979409
13/03/2023,3,1,18,1722,1232,0,0.0927504,0.0463752,0.199706386
13/03/2023,3,1,19,1723,1264,0,0.0956682,0.0478341,0.136297101
13/03/2023,3,1,20,1724,1364,0,0.0903717,0.04518585,0.122381804
13/03/2023,3,1,21,1725,1345,0,0.0875358,0.0437679,0.185388293
13/03/2023,3,1,22,1726,1384,0,0.0879219,0.04396095,0.277299491
14/03/2023,3,1,23,1727,1372,0,0.0829206,0.0414603,0.316638249
14/03/2023,3,2,0,1728,1453,0,0.0809802,0.0404901,0.360036004
14/03/2023,3,2,1,1729,1417,0,0.0836442,0.0418221,0.183468755
14/03/2023,3,2,2,1730,1363,0,0.0824661,0.04123305,0.122437502
14/03/2023,3,2,3,1731,1442,0,0.0780696,0.0390348,0.309180459
14/03/2023,3,2,4,1732,1226,0,0.0760104,0.0380052,0.360036004
14/03/2023,3,2,5,1733,1073,0,0.0769842,0.0384921,0.141595978
14/03/2023,3,2,6,1734,1074,0,0.0885321,0.04426605,0.151739433
14/03/2023,3,2,7,1735,879,17.3042,0.095418,0.047709,0.256404429
14/03/2023,3,2,8,1736,833,61.1125,0.0987885,0.04939425,0.229080737
14/03/2023,3,2,9,1737,1935,8861.81,0.0937989,0.04689945,0.318254467
14/03/2023,3,2,10,1738,3156,11466.2,0.0919854,0.0459927,0.334538782
14/03/2023,3,2,11,1739,3175,12969.9,0.0903861,0.04519305,0.360036004
14/03/2023,3,2,12,1740,3112,13438.7,0.0898434,0.0449217,0.314855234
14/03/2023,3,2,13,1741,3154,12973.5,0.0892386,0.0446193,0.320474327
14/03/2023,3,2,14,1742,3214,8960.49,0.0892593,0.04462965,0.164044081
14/03/2023,3,2,15,1743,3132,8994.04,0.0902637,0.04513185,0.336538568
14/03/2023,3,2,16,1744,3118,5217.83,0.0938808,0.0469404,0.360036004
14/03/2023,3,2,17,1745,3372,314.885,0.102375,0.0511875,0.360036004
14/03/2023,3,2,18,1746,3409,0,0.1066275,0.05331375,0.112634306
14/03/2023,3,2,19,1747,3388,0,0.1066068,0.0533034,0.24717854
14/03/2023,3,2,20,1748,2842,0,0.104742,0.052371,0.149313784
14/03/2023,3,2,21,1749,3441,0,0.1045269,0.05226345,0.360036004
14/03/2023,3,2,22,1750,3412,0,0.1045476,0.0522738,0.294761526
15/03/2023,3,2,23,1751,3516,0,0.1036764,0.0518382,0.324004288
15/03/2023,3,3,0,1752,2953,0,0.1048185,0.05240925,0.217867706
15/03/2023,3,3,1,1753,2533.1775,0,0.1037232,0.0518616,0.215092785
15/03/2023,3,3,2,1754,2544.1775,0,0.1031598,0.0515799,0.133994917
15/03/2023,3,3,3,1755,2583.1775,0,0.1035792,0.0517896,0.130085574
15/03/2023,3,3,4,1756,1412.1775,0,0.1040301,0.05201505,0.360036004
15/03/2023,3,3,5,1757,1414.1775,0,0.1074609,0.05373045,0.101648246
15/03/2023,3,3,6,1758,1473.1775,0,0.1155708,0.0577854,0.118365572
15/03/2023,3,3,7,1759,1445.1775,0,0.1396044,0.0698022,0.232693648
15/03/2023,3,3,8,1760,1302,5690.63,0.1522512,0.0761256,0.32698776
15/03/2023,3,3,9,1761,1115,9516.82,0.1143117,0.05715585,0.142570817
15/03/2023,3,3,10,1762,1617,11962.7,0.1057509,0.05287545,0.353843527
15/03/2023,3,3,11,1763,1652.07,13418.4,0.1007838,0.0503919,0.109599351
15/03/2023,3,3,12,1764,1601.07,13916,0.0962064,0.0481032,0.192654927
15/03/2023,3,3,13,1765,1497,13418.6,0.0960021,0.04800105,0.17593011
15/03/2023,3,3,14,1766,1420,11933.6,0.098316,0.049158,0.274238707
15/03/2023,3,3,15,1767,1094,1916.99,0.0996579,0.04982895,0.120134681
15/03/2023,3,3,16,1768,877,93.1935,0.1034775,0.05173875,0.31169474
15/03/2023,3,3,17,1769,830,271.866,0.1106658,0.0553329,0.122944895
15/03/2023,3,3,18,1770,842,0,0.1139013,0.05695065,0.260929815
15/03/2023,3,3,19,1771,819,0,0.1121607,0.05608035,0.250235723
15/03/2023,3,3,20,1772,803,0,0.1090683,0.05453415,0.18932065
15/03/2023,3,3,21,1773,890,0,0.1099899,0.05499495,0.191758666
15/03/2023,3,3,22,1774,918,0,0.1112697,0.05563485,0.352197834
16/03/2023,3,3,23,1775,872,0,0.1116486,0.0558243,0.10906253
16/03/2023,3,4,0,1776,889,0,0.106542,0.053271,0.239035485
16/03/2023,3,4,1,1777,905,0,0.1059291,0.05296455,0.160902446
16/03/2023,3,4,2,1778,887,0,0.1022346,0.0511173,0.328516
16/03/2023,3,4,3,1779,814,0,0.0993555,0.04967775,0.293624969
16/03/2023,3,4,4,1780,878,0,0.0977832,0.0488916,0.247269444
16/03/2023,3,4,5,1781,872,0,0.1023669,0.05118345,0.296428267
16/03/2023,3,4,6,1782,899,0,0.1106253,0.05531265,0.203234309
16/03/2023,3,4,7,1783,1084,0,0.1391463,0.06957315,0.113370519
16/03/2023,3,4,8,1784,1378,59.6902,0.1365336,0.0682668,0.30852637
16/03/2023,3,4,9,1785,1386,203.775,0.114831,0.0574155,0.220927907
16/03/2023,3,4,10,1786,1426,1637.39,0.1030302,0.0515151,0.1239056
16/03/2023,3,4,11,1787,1462,1522.6,0.0957312,0.0478656,0.306474983
16/03/2023,3,4,12,1788,1420,11195.4,0.0903825,0.04519125,0.172714533
16/03/2023,3,4,13,1789,1751,3595.17,0.0833391,0.04166955,0.264590649
16/03/2023,3,4,14,1790,1987.9225,8327.83,0.0847881,0.04239405,0.329843936
16/03/2023,3,4,15,1791,1970.9225,4244.5,0.0915156,0.0457578,0.345439242
16/03/2023,3,4,16,1792,1985.9225,3050.45,0.0958032,0.0479016,0.206866448
16/03/2023,3,4,17,1793,1959.9225,297.187,0.101601,0.0508005,0.100852825
16/03/2023,3,4,18,1794,2020,0,0.1030914,0.0515457,0.149043375
16/03/2023,3,4,19,1795,2000,0,0.1015911,0.05079555,0.131362581
16/03/2023,3,4,20,1796,1677,0,0.0979974,0.0489987,0.275775973
16/03/2023,3,4,21,1797,1712,0,0.0959661,0.04798305,0.207796734
16/03/2023,3,4,22,1798,1740,0,0.0917811,0.04589055,0.309455898
17/03/2023,3,4,23,1799,1676,0,0.0847476,0.0423738,0.278808628
17/03/2023,3,5,0,1800,1912.31,0,0.0826101,0.04130505,0.360036004
17/03/2023,3,5,1,1801,1914.31,0,0.0822087,0.04110435,0.360036004
17/03/2023,3,5,2,1802,1615.31,0,0.0822708,0.0411354,0.185303958
17/03/2023,3,5,3,1803,1522.31,0,0.0799038,0.0399519,0.104107434
17/03/2023,3,5,4,1804,1612.31,0,0.0811494,0.0405747,0.33157241
17/03/2023,3,5,5,1805,1578.31,0,0.0892998,0.0446499,0.243112033
17/03/2023,3,5,6,1806,1496.31,0,0.0944973,0.04724865,0.175079233
17/03/2023,3,5,7,1807,1169,1877.62,0.0981711,0.04908555,0.360036004
17/03/2023,3,5,8,1808,1163,6158.98,0.0990459,0.04952295,0.329993379
17/03/2023,3,5,9,1809,1139,9960.2,0.0952074,0.0476037,0.154232228
17/03/2023,3,5,10,1810,899,12463.6,0.0922437,0.04612185,0.360036004
17/03/2023,3,5,11,1811,870,13815.7,0.0880137,0.04400685,0.185155381
17/03/2023,3,5,12,1812,850,11782.6,0.0865215,0.04326075,0.13434126
17/03/2023,3,5,13,1813,843,9632.76,0.0898038,0.0449019,0.313314054
17/03/2023,3,5,14,1814,892,12214.1,0.0929943,0.04649715,0.360036004
17/03/2023,3,5,15,1815,911,9725.73,0.0976158,0.0488079,0.264801574
17/03/2023,3,5,16,1816,906,6050.98,0.099972,0.049986,0.300109452
17/03/2023,3,5,17,1817,883,1333.43,0.1042434,0.0521217,0.330026938
17/03/2023,3,5,18,1818,875,0,0.1073304,0.0536652,0.115100701
17/03/2023,3,5,19,1819,821,0,0.1047888,0.0523944,0.313308108
17/03/2023,3,5,20,1820,906,0,0.101547,0.0507735,0.360036004
17/03/2023,3,5,21,1821,897,0,0.1002708,0.0501354,0.333961607
17/03/2023,3,5,22,1822,2522,0,0.1002915,0.05014575,0.261958462
18/03/2023,3,5,23,1823,3747,0,0.0996327,0.04981635,0.11331432
18/03/2023,3,6,0,1824,3810,0,0.0986805,0.04934025,0.296867048
18/03/2023,3,6,1,1825,3809,0,0.0977868,0.0488934,0.169703163
18/03/2023,3,6,2,1826,3762,0,0.0963801,0.04819005,0.187713672
18/03/2023,3,6,3,1827,3795,0,0.0945513,0.04727565,0.123305089
18/03/2023,3,6,4,1828,3803,0,0.0956196,0.0478098,0.289602901
18/03/2023,3,6,5,1829,3338,0,0.099225,0.0496125,0.360036004
18/03/2023,3,6,6,1830,2531,0,0.0999234,0.0499617,0.346251289
18/03/2023,3,6,7,1831,2620,0,0.1019772,0.0509886,0.18327844
18/03/2023,3,6,8,1832,2561,1164.17,0.10017,0.050085,0.184395931
18/03/2023,3,6,9,1833,2546,5769.98,0.1008477,0.05042385,0.352165046
18/03/2023,3,6,10,1834,860,4461.46,0.0965439,0.04827195,0.254944766
18/03/2023,3,6,11,1835,916,9437.31,0.0927234,0.0463617,0.33313479
18/03/2023,3,6,12,1836,900,10229.1,0.0890982,0.0445491,0.360036004
18/03/2023,3,6,13,1837,863,6279.37,0.0861399,0.04306995,0.360036004
18/03/2023,3,6,14,1838,863,4777.93,0.0906696,0.0453348,0.328330971
18/03/2023,3,6,15,1839,899,9718.9,0.0941922,0.0470961,0.225173996
18/03/2023,3,6,16,1840,906,1048.75,0.0993789,0.04968945,0.33545274
18/03/2023,3,6,17,1841,857,1990.75,0.1035279,0.05176395,0.355763743
18/03/2023,3,6,18,1842,860,0,0.1047195,0.05235975,0.255433542
18/03/2023,3,6,19,1843,891,0,0.1063422,0.0531711,0.348331349
18/03/2023,3,6,20,1844,848,0,0.1039185,0.05195925,0.360036004
18/03/2023,3,6,21,1845,842,0,0.101988,0.050994,0.152604993
18/03/2023,3,6,22,1846,903,0,0.0998406,0.0499203,0.360036004
19/03/2023,3,6,23,1847,897,0,0.0992457,0.04962285,0.294344898
19/03/2023,3,0,0,1848,882,0,0.0996543,0.04982715,0.280948676
19/03/2023,3,0,1,1849,902,0,0.0979947,0.04899735,0.151473833
19/03/2023,3,0,2,1850,819,0,0.0981702,0.0490851,0.215595784
19/03/2023,3,0,3,1851,838,0,0.0981189,0.04905945,0.360036004
19/03/2023,3,0,4,1852,865,0,0.0979641,0.04898205,0.360036004
19/03/2023,3,0,5,1853,873,0,0.0983142,0.0491571,0.243917581
19/03/2023,3,0,6,1854,851,0,0.0983349,0.04916745,0.236086137
19/03/2023,3,0,7,1855,857,1850.33,0.0984177,0.04920885,0.346539375
19/03/2023,3,0,8,1856,913,297.611,0.0996543,0.04982715,0.246991659
19/03/2023,3,0,9,1857,906,3971.1,0.1004787,0.05023935,0.124437778
19/03/2023,3,0,10,1858,839,5685.02,0.1002726,0.0501363,0.168690213
19/03/2023,3,0,11,1859,1122,5459.95,0.0990459,0.04952295,0.155483055
19/03/2023,3,0,12,1860,1135,5688.15,0.0970569,0.04852845,0.317225258
19/03/2023,3,0,13,1861,1369,2155.68,0.0940995,0.04704975,0.317255346
19/03/2023,3,0,14,1862,1390,7865.99,0.0950679,0.04753395,0.200563638
19/03/2023,3,0,15,1863,1398,4990.31,0.0983349,0.04916745,0.344926199
19/03/2023,3,0,16,1864,1424,5645,0.1007667,0.05038335,0.181852505
19/03/2023,3,0,17,1865,1370,435.692,0.101808,0.050904,0.173055741
19/03/2023,3,0,18,1866,1370,0,0.1029933,0.05149665,0.360036004
19/03/2023,3,0,19,1867,1355,0,0.1019934,0.0509967,0.30363166
19/03/2023,3,0,20,1868,1226,0,0.1014372,0.0507186,0.222981865
19/03/2023,3,0,21,1869,1261,0,0.1002618,0.0501309,0.234726546
19/03/2023,3,0,22,1870,1241,0,0.0996543,0.04982715,0.160727542
20/03/2023,3,0,23,1871,1257,0,0.0980568,0.0490284,0.315430828
20/03/2023,3,1,0,1872,1114,0,0.1027764,0.0513882,0.266429958
20/03/2023,3,1,1,1873,1295,0,0.1013031,0.05065155,0.187200606
20/03/2023,3,1,2,1874,1286,0,0.1006533,0.05032665,0.202179004
20/03/2023,3,1,3,1875,1318,0,0.1004166,0.0502083,0.316905756
20/03/2023,3,1,4,1876,1309,0,0.1006434,0.0503217,0.297959605
20/03/2023,3,1,5,1877,1386,0,0.103374,0.051687,0.360036004
20/03/2023,3,1,6,1878,1388,0,0.1058274,0.0529137,0.167321715
20/03/2023,3,1,7,1879,1323,213.537,0.1063728,0.0531864,0.131258972
20/03/2023,3,1,8,1880,1312,4518.07,0.1075374,0.0537687,0.232821402
20/03/2023,3,1,9,1881,1352,7241.71,0.1067544,0.0533772,0.197762057
20/03/2023,3,1,10,1882,1340,12078.6,0.1064043,0.05320215,0.243920868
20/03/2023,3,1,11,1883,1340,10227.4,0.1044567,0.05222835,0.360036004
20/03/2023,3,1,12,1884,1347,11100.8,0.099747,0.0498735,0.120435007
20/03/2023,3,1,13,1885,1020,1756.4,0.0981387,0.04906935,0.35177288
20/03/2023,3,1,14,1886,1043,1455.66,0.0980775,0.04903875,0.304515234
20/03/2023,3,1,15,1887,1047,1289.23,0.0997056,0.0498528,0.114050931
20/03/2023,3,1,16,1888,906,526.636,0.1024983,0.05124915,0.360036004
20/03/2023,3,1,17,1889,1105,205.045,0.1079811,0.05399055,0.210158086
20/03/2023,3,1,18,1890,1319.0825,0,0.1121337,0.05606685,0.203399826
20/03/2023,3,1,19,1891,1320.0825,0,0.123975,0.0619875,0.112792378
20/03/2023,3,1,20,1892,1325.0825,0,0.1112787,0.05563935,0.31812023
20/03/2023,3,1,21,1893,1346.0825,0,0.1102896,0.0551448,0.128289815
20/03/2023,3,1,22,1894,1290.0825,0,0.1065897,0.05329485,0.169087284
21/03/2023,3,1,23,1895,1378.0825,0,0.1050543,0.05252715,0.243852437
21/03/2023,3,2,0,1896,1336.0825,0,0.1034415,0.05172075,0.178877176
21/03/2023,3,2,1,1897,1400.0825,0,0.1031022,0.0515511,0.238296042
21/03/2023,3,2,2,1898,1310.0825,0,0.1029177,0.05145885,0.178350768
21/03/2023,3,2,3,1899,1387.0825,0,0.101673,0.0508365,0.269756772
21/03/2023,3,2,4,1900,1327.0825,0,0.1000287,0.05001435,0.266802747
21/03/2023,3,2,5,1901,1140,0,0.1017351,0.05086755,0.187983856
21/03/2023,3,2,6,1902,903,0,0.1035648,0.0517824,0.360036004
21/03/2023,3,2,7,1903,905,72.717,0.105426,0.052713,0.292977459
21/03/2023,3,2,8,1904,861,2738.76,0.1055088,0.0527544,0.360036004
21/03/2023,3,2,9,1905,877,7246.86,0.1041309,0.05206545,0.117572896
21/03/2023,3,2,10,1906,886,12449.6,0.1025577,0.05127885,0.253318815
21/03/2023,3,2,11,1907,862,11447.3,0.1012824,0.0506412,0.222571998
21/03/2023,3,2,12,1908,909,1711.29,0.1000386,0.0500193,0.156642739
21/03/2023,3,2,13,1909,1165,2188.37,0.099,0.0495,0.300645243
21/03/2023,3,2,14,1910,1333,8433.24,0.0959265,0.04796325,0.322918321
21/03/2023,3,2,15,1911,1422,972.295,0.0951858,0.0475929,0.182664361
21/03/2023,3,2,16,1912,1461.3775,1461.69,0.0986094,0.0493047,0.117674531
21/03/2023,3,2,17,1913,1406.3775,709.081,0.1031337,0.05156685,0.122712383
21/03/2023,3,2,18,1914,1518.3775,0,0.1031535,0.05157675,0.222349104
21/03/2023,3,2,19,1915,1810.3775,0,0.1001106,0.0500553,0.099882817
21/03/2023,3,2,20,1916,1815.3775,0,0.0966969,0.04834845,0.243718985
21/03/2023,3,2,21,1917,1672,0,0.0946305,0.04731525,0.271989017
21/03/2023,3,2,22,1918,1496,0,0.0925434,0.0462717,0.360036004
22/03/2023,3,2,23,1919,1464,0,0.0899316,0.0449658,0.218679911
22/03/2023,3,3,0,1920,1468,0,0.0846306,0.0423153,0.270904269
22/03/2023,3,3,1,1921,1444,0,0.0770886,0.0385443,0.30819977
22/03/2023,3,3,2,1922,1473,0,0.0771399,0.03856995,0.218378764
22/03/2023,3,3,3,1923,1398,0,0.0725571,0.03627855,0.360036004
22/03/2023,3,3,4,1924,1413,0,0.0702297,0.03511485,0.160999005
22/03/2023,3,3,5,1925,1471,0,0.0780687,0.03903435,0.204276033
22/03/2023,3,3,6,1926,1443,0,0.0861723,0.04308615,0.360036004
22/03/2023,3,3,7,1927,1460,2428.33,0.0914589,0.04572945,0.228567374
22/03/2023,3,3,8,1928,1409,6497.09,0.0953883,0.04769415,0.185728282
22/03/2023,3,3,9,1929,1404,9889.19,0.0887751,0.04438755,0.238647904
22/03/2023,3,3,10,1930,1451,12137.7,0.0805284,0.0402642,0.169878355
22/03/2023,3,3,11,1931,1428,10844.1,0.0784971,0.03924855,0.268674545
22/03/2023,3,3,12,1932,1470,13806.3,0.0742104,0.0371052,0.102606839
22/03/2023,3,3,13,1933,1495,10393.5,0.0749655,0.03748275,0.253457981
22/03/2023,3,3,14,1934,1393,9182.04,0.0776196,0.0388098,0.332989548
